@info
{
    "table":{
        "name":"TableA_skd",
        "description":"",
        "idAttrib":{
            "name":"filename",
            "type":"TEXT"
        },
        "projectName":"el_325_skd",
        "attributes":[
            {
                "name":"filename",
                "type":"TEXT"
            },
            {
                "name":"book_name",
                "type":"TEXT"
            },
            {
                "name":"contributors",
                "type":"TEXT"
            },
            {
                "name":"Hardcover",
                "type":"TEXT"
            },
            {
                "name":"Paperback",
                "type":"TEXT"
            },
            {
                "name":"NOOK Book",
                "type":"TEXT"
            },
            {
                "name":"Audiobook",
                "type":"TEXT"
            },
            {
                "name":"ISBN-13",
                "type":"TEXT"
            },
            {
                "name":"Series",
                "type":"TEXT"
            },
            {
                "name":"Publisher",
                "type":"TEXT"
            },
            {
                "name":"Publication Date",
                "type":"TEXT"
            },
            {
                "name":"Sales rank",
                "type":"TEXT"
            },
            {
                "name":"Pages",
                "type":"TEXT"
            },
            {
                "name":"Product dimensions",
                "type":"TEXT"
            }
        ]
    }
}

@data
filename:TEXT,book_name:TEXT,contributors:TEXT,Hardcover:TEXT,Paperback:TEXT,NOOK Book:TEXT,Audiobook:TEXT,ISBN-13:TEXT,Series:TEXT,Publisher:TEXT,Publication Date:TEXT,Sales rank:TEXT,Pages:TEXT,Product dimensions:TEXT
1955.html,Teach Yourself VISUALLY Office 2010,Kate Shoup,,$19.98,$15.99,,9780470571934,Teach Yourself VISUALLY (Tech) Series,Wiley,,"400,538",432,7.30(w) x 9.10(h) x 1.10(d)
1956.html,Scaling Software Agility: Best Practices for Large Enterprises (Agile Software Development Series) / Edition 1,Dean Leffingwell,,$39.89,$36.79,,9780321458193,Agile Software Development Series,Addison-Wesley,,"401,071",349,7.35(w) x 9.20(h) x 0.82(d)
1957.html,AutoCAD 2013: No Experience Required,Donnie Gladfelter,,$32.36,$25.99,,9781118281741,,Wiley,,"401,170",1104,7.30(w) x 9.20(h) x 2.30(d)
1958.html,Study Guide for 1Z0-061: Oracle Database 12c: SQL Fundamentals: Oracle Certification Prep,Matthew Morris,,,,,9781492323891,,CreateSpace Publishing,,"401,132",160,6.00(w) x 9.00(h) x 0.34(d)
1959.html,Teach Yourself VISUALLY MacBook Air,Brad Miser,,$19.98,,,9780470376133,Teach Yourself VISUALLY (Tech) Series,Wiley,,"401,617",352,7.30(w) x 9.10(h) x 0.80(d)
1960.html,MCSD Certification Toolkit (Exam 70-483): Programming in C#,Tiberiu Covaci# Rod Stephens# Vincent Varallo# Gerry O'Brien,,$41.46,$31.49,,9781118612095,,Wiley,,"401,607",648,7.40(w) x 9.20(h) x 1.30(d)
1961.html,Sams Teach Yourself Google Analytics in 10 Minutes,Michael Miller,,$11.62,$6.99,,9780672333200,Sams Teach Yourself Series,Sams,,"424,321",218,5.30(w) x 8.10(h) x 0.60(d)
1962.html,After Photography,Fred Ritchin,$22.83,$17.73,,,9780393337730,,"Norton, W. W. & Company, Inc.",,"401,343",200,6.30(w) x 8.90(h) x 0.60(d)
1963.html,An Introduction to Functional Programming Through Lambda Calculus,Greg Michaelson,,$21.11,$13.99,,9780486478838,Dover Books on Mathematics Series,Dover Publications,,"401,319",336,6.40(w) x 9.20(h) x 0.70(d)
1964.html,Cisco Unified Computing System (UCS) (Data Center): A Complete Reference Guide to the Cisco Data Center Virtualization Server Architecture,Silvano Gai# Roger Andersson# Tommi Salli,,$51.91,$36.80,,9781587141935,Networking Technology Series,Cisco Press,,"730,257",381,7.30(w) x 9.00(h) x 1.00(d)
1965.html,Automated Data Collection with R: A Practical Guide to Web Scraping and Text Mining,Simon Munzert# Christian Rubba# Peter Meissner# Dominic Nyhuis,$66.13,,$42.99,,9781118834817,,Wiley,,"401,240",480,6.80(w) x 9.70(h) x 1.20(d)
1966.html,The Little SAS Book for Enterprise Guide 4.2,Susan J. Slaughter# Lora D. Delwiche,,$46.61,$23.49,,9781599947266,,SAS Institute Inc.,,"401,671",388,7.50(w) x 9.25(h) x 0.80(d)
1967.html,Using Microsoft OneNote 2010,Michael Oldenburg,,$16.27,$11.99,,9780789742926,Using Series,Que,,"401,967",432,5.90(w) x 8.90(h) x 1.00(d)
1968.html,The Success of Open Source / Edition 1,Steven Weber,,$21.70,,,9780674018587,,Harvard University Press,,"401,907",320,6.00(w) x 9.00(h) x 1.00(d)
1969.html,Learn Excel 2010 Expert Skills With The Smart Method,Mike Smart,,$23.03,,,9780955459986,,The Smart Method Ltd,,"401,902",376,
1970.html,Computer Systems: A Programmer's Perspective / Edition 2,Randal E. Bryant# David R. O'Hallaron,$123.89,,,,9780136108047,Pearson Custom Computer Science Series,Pearson,,"401,975",1080,7.50(w) x 9.20(h) x 1.60(d)
1971.html,Getting Started with MATLAB / Edition 8,Rudra Pratap,,$37.85,,,9780199731244,,"Oxford University Press, USA",,"402,168",288,9.24(w) x 7.52(h) x 0.51(d)
1972.html,E-Mail: How to Write and Manage E-Mail in the Workplace,Janis Fisher Chan,,$18.33,,,9780963745590,,"Advanced Communication Designs, Inc",,"402,221",186,
1973.html,"Data Architecture: A Primer for the Data Scientist: Big Data, Data Warehouse and Data Vault",W.H. Inmon# Dan Linstedt,,$51.68,$46.99,,9780128020449,,Elsevier Science,,"403,679",378,7.40(w) x 9.20(h) x 0.70(d)
1974.html,Python for Software Design: How to Think Like a Computer Scientist,Allen B. Downey,,$40.01,,,9780521725965,,Cambridge University Press,,"403,635",270,7.00(w) x 9.90(h) x 0.70(d)
1975.html,Microsoft SharePoint Designer 2010 Step by Step,Penelope Coventry,,$24.58,$18.49,,9780735627338,Step by Step Series,Microsoft Press,,"699,807",592,7.30(w) x 8.90(h) x 1.50(d)
1976.html,Minecraft Building Guide: Fairy-Tale Cottage (Step-by-Step Instructions to Build the Ultimate Fairy-Tale Cottage!),Gamers Lounge,,,,,2940149473670,,Gamers Lounge,,"403,464",,
1977.html,Project 2013 In Depth,Scott Daley,,$28.67,$18.49,,9780789750952,In Depth Series,Que,,"905,832",960,7.00(w) x 9.10(h) x 2.00(d)
1978.html,Family Photography: The Digital Photographer's Guide to Building a Business on Relationships,Christie Mumm,,$24.89,$11.49,,9781608953028,,"Amherst Media, Incorporated",,,128,8.50(w) x 10.90(h) x 0.20(d)
1979.html,Every Page Is Page One: Topic-Based Writing for Technical Communication and the Web,Mark Baker,,$26.37,$13.49,,9781937434281,,XML Press,,"1,214,044",290,7.50(w) x 9.25(h) x 0.61(d)
1980.html,HTML5 A Beginners Guide 5/E / Edition 5,Wendy Willard,,$18.07,$26.25,,9780071809276,Beginner's Guide Series,McGraw-Hill Professional Publishing,,"703,651",512,7.30(w) x 9.10(h) x 1.30(d)
1981.html,iPhone App School: XCode Programming for Total Beginners,David McMahon,,,,,2940012674982,,Bluewater Publishing LLC,,"404,465",,
1982.html,How to Start and Own Your WordPress Blog ~ Made Easy,Ferd Crotte,,,,,2940045486040,,The Best Parts,,"404,437",,
1983.html,Portal 2: The Complete Walkthrough guide - Single player,The Cheat Mistress,,,,,9781908372772,EZ Guides,M-Y Books,,"404,423",98,
1984.html,Five Nights at Freddy's Fun Facts and Trivia Edition,DigiDiz Guides,,,,,9782765915072,,DigiDiz Guides,,"404,396",,
1985.html,Web Sites Do-It-Yourself For Dummies,Janine Warner,,$14.74,$13.99,,9780470565209,For Dummies Series,Wiley,,"1,300,926",352,7.90(w) x 9.90(h) x 0.80(d)
1986.html,Photoshop CS6 For Dummies,Peter Bauer,,$18.42,$15.99,,9781118174579,For Dummies Series,Wiley,,"717,790",432,7.30(w) x 9.10(h) x 1.10(d)
1987.html,101 Facebook Tips,Lou Diamond,,,,,2940013432277,,Lou Diamond,,"404,229",,
1988.html,Numerical Methods for Scientists and Engineers / Edition 2,Richard W. Hamming, ,$13.42,$12.99,,9780486652412,Dover Books on Mathematics Series,Dover Publications,,"613,179",752,5.38(w) x 8.47(h) x 1.42(d)
1989.html,Observing the User Experience: A Practitioner's Guide to User Research / Edition 2,Elizabeth Goodman# Andrea Moed,,$43.83,$44.96,,9780123848697,,Elsevier Science,,"404,104",608,7.50(w) x 9.20(h) x 1.20(d)
1990.html,ASP.NET 2.0 ALL-IN-ONE DESK REFERENCE FOR DUMmIES,frank smithson,,,,,2940151447423,,frank smithson,,"403,911",,
1991.html,Inside Cyber Warfare: Mapping the Cyber Underworld,Jeffrey Carr,,$34.80,$22.49,,9781449310042,,"O'Reilly Media, Incorporated",,"610,063",318,6.90(w) x 9.10(h) x 0.80(d)
1992.html,Exploring Requirements 1: Quality Before Design,Donald C. Gause# Gerald M Weinberg,,,,,2940012779120,Exploring Requirements,Gerald Weinberg,,"409,848",,
1993.html,Raspberry Pi Super Cluster,Andrew K. Dennis,,$34.99,$14.69,,9781783286195,,Packt Publishing,,"851,528",126,7.50(w) x 9.25(h) x 0.27(d)
1994.html,Sams Teach Yourself Gmail in 10 Minutes,Steven Holzner,,$11.00,$6.99,,9780672333439,Sams Teach Yourself Series,Sams,,"718,062",226,5.30(w) x 8.10(h) x 0.50(d)
1995.html,Learning Punch Software (R): Mini - Tutorials,Patricia Gamburgo,,,,,2940045370332,Learning Punch Software (R),Patricia Gamburgo,,"409,493",,
1996.html,A Newbies Guide to NOOK Color: The Complete Beginners Guide of Tricks and Hacks,Minute Help Guides,,,,,2940013487253,,Minute Help Press,,"409,344",,
1997.html,"MONUMENT VALLEY GAME: APK, LEVELS, CHEATS, GUIDE",HSE,,,,,9781508019268,,HSE,,"409,320",,
1998.html,The Steve Jobs Methodology,R Smith,,,,,9781105976926,,Lulu.com,,"409,053",,
1999.html,Raspberry Pi Projects,Andrew Robinson# Mike Cook,,$18.83,$13.99,,9781118555439,,Wiley,,"553,922",478,11.20(w) x 9.00(h) x 1.20(d)
2000.html,"FIVE NIGHTS AT FREDDYS 3 GAME, SONG, APK, FREE, DOWNLOAD, GUIDE + MORE!",HSE,,,,,9781508019404,,HSE,,"408,832",,
2001.html,Podcasting On a Budget,Mike White,,,,,9781105254055,,Lulu.com,,"408,878",,
2002.html,Java ALL-IN-ONE DESK REFERENCE FOR DUMmIES,frank smithson,,,,,2940151504027,,frank smithson,,"408,795",,
2003.html,Smart Machines: IBM's Watson and the Era of Cognitive Computing,John E. Kelly# Steve Hamm,$18.43,,$12.49,,9780231168564,,Columbia University Press,,"526,609",160,
2004.html,Best of TOC,Peter Brantley# James Bridle# Liza Daly# Joseph J. Esposito,,,,,9780596555559,,"O'Reilly Media, Incorporated",,"408,337",53,
2005.html,Ultimate Guide to YouTube for Business,Jason R. Rich,,$16.43,$12.49,,9781599185101,Ultimate Series,Entrepreneur Press,,"464,193",304,7.90(w) x 9.90(h) x 0.70(d)
2006.html,Nikon D3000: From Snapshots to Great Shots,Jeff Revell,, ,$11.99,,9780131385177,From Snapshots to Great Shots,Pearson Education,,"408,475",312,
2007.html,"Beginning Power BI with Excel 2013: Self-Service Business Intelligence Using Power Pivot, Power View, Power Query, and Power Map",Dan Clark,,$31.50,$27.19,,9781430264453,,Apress,,"628,504",324,9.20(w) x 7.50(h) x 0.70(d)
2008.html,Cypherpunks: Freedom and the Future of the Internet,Julian Assange# Jacob Appelbaum# Andy Müller-Maguhn# Jérémie Zimmermann,, ,$9.99,,2940016526041,,OR Books,,"408,685",196,
2009.html,Practical Packet Analysis: Using Wireshark to Solve Real-World Network Problems,Chris Sanders,,$32.21,$22.99,,9781593272661,,"No Starch Press San Francisco, CA",,"461,961",280,7.00(w) x 9.20(h) x 0.90(d)
2010.html,Angry Birds Transformers - Game Guide with Tips and Tricks!,DigiDiz Guides,,,,,9782765914655,,DigiDiz Guides,,"408,269",,
2011.html,Windows Server 2008 For Dummies,Ed Tittel# Justin Korelc,,$19.38,$12.99,,9780470180433,For Dummies Series,Wiley,,"429,415",432,7.30(w) x 9.10(h) x 1.10(d)
2012.html,CNC: How Hard Can it Be,Melvin Wolgamott,,,,,2940044518650,,Melvin Wolgamott,,"407,996",,
2013.html,The Online Genealogy Handbook,Brad Schepp# Debra Schepp,,,,,9781402752551,,Sterling Publishing,,"407,722",256,7.30(w) x 9.10(h) x 0.90(d)
2014.html,"Professional Excel Development: The Definitive Guide to Developing Applications Using Microsoft Excel, VBA, and .NET",Rob Bovey# Dennis Wallentin# Stephen Bullen# John Green,,,,,9780768693614,,Pearson Education,,"407,395",1200,
2015.html,Teach Yourself VISUALLY MacBook Pro,Brad Miser,, ,$15.99,,9781118383193,Teach Yourself VISUALLY (Tech),"Wiley, John & Sons, Incorporated",,"407,271",384,
2016.html,Ebay Bookkeeping Made Easy,Nick Vulich,$49.99,$15.99,$3.99,,9781499389746,,CreateSpace Publishing,,,78,6.00(w) x 9.00(h) x 0.19(d)
2017.html,Learning scikit-learn: Machine Learning in Python,Raul Garreta,,$29.99,$12.59,,9781783281930,,Packt Publishing,,"407,109",118,7.50(w) x 9.25(h) x 0.25(d)
2018.html,SEO Step-by-Step - The Complete Beginner's Guide to Getting Traffic from Google,Caimin Jones,,$9.99,$3.99,,2940151418126,,Publishing Spark,,"407,079",,
2019.html,CompTIA Network+ Review Guide: Exam N10-006,Bill Ferguson,,$22.59,$15.99,,9781119021162,,Wiley,,"519,778",360,7.30(w) x 9.20(h) x 1.00(d)
2020.html,Microsoft Access 2007 Data Analysis,Michael Alexander,,$25.30,$20.99,,9780470104859,,Wiley,,"840,456",552,7.40(w) x 9.30(h) x 1.20(d)
2021.html,Basic of Winning Video Poker,Edward Allen,,,,,2940013523050,,Cardoza Publishing,,"406,847",,
2022.html,Instant Wireshark Starter,Abhinav Singh,,,,,9781849695657,,Packt Publishing Pvt. Ltd.,,"406,725",,
2023.html,Building the Data Warehouse / Edition 4,W. H. Inmon, ,$43.61,,,9780764599446,,Wiley,,"406,644",576,7.30(w) x 9.20(h) x 1.20(d)
2024.html,"Flow Free: Cheats, Download, Extreme Pack, Guide",Joshua J Abbott,,,,,9782765915300,,HIDDENSTUFF ENTERTAINMENT,,"406,660",,
2025.html,Introduction to Robotics in CIM Systems / Edition 5,James A. Rehg,$203.51,,,,9780130602435,,Prentice Hall,,"406,668",510,7.80(w) x 9.10(h) x 1.30(d)
2026.html,CWNA: Certified Wireless Network Administrator Official Study Guide: Exam CWNA-106,David D. Coleman# David A. Westcott,,$44.95,$31.49,,9781118896129,,Wiley,,"406,372",912,
2027.html,SQL Cheat Sheet - Quick Reference Guide,Kaitlyn Chick,,,,,2940149009831,,Hamlet Book Publications,,"405,909",,
2028.html,Excel 2007 VBA Macro Programming,Richard Shepherd,,$33.23,$31.50,,9780071627009,,McGraw-Hill Professional Publishing,,"405,875",416,7.30(w) x 9.00(h) x 0.90(d)
2029.html,Antivirus 101: Protecting your Computer and Yourself,eBook Legend,,,,,2940014085939,,eBook Legend,,"405,851",,
2030.html,Turning Your Nook Tablet Into a Full Android Tablet: From Box to Boot,Joseph Pellicone,,,,,2940016213439,The Best Way To Transform Your Nook Into a Full Android Tablet,N2A Cards LLC,,"405,707",,
2031.html,Professional C# 5.0 and .NET 4.5.1,Christian Nagel# Jay Glynn# Morgan Skinner,,$36.44,$34.49,,9781118833032,,Wiley,,"553,879",1560,7.40(w) x 9.10(h) x 1.90(d)
2032.html,Principles of Program Design: Problem-Solving with JavaScript,Paul Addison,,$108.95,,,9781111526504,Logic and Design Series,Cengage Learning,,"245,212",592,7.30(w) x 9.00(h) x 1.50(d)
2033.html,Writing Excel Macros With Vba,Steven Roman PhD,,$31.80,$18.49,,9780596003593,,"O'Reilly Media, Incorporated",,"405,499",574,7.00(w) x 9.19(h) x 1.06(d)
2034.html,PowerPoint 2007 All-in-One Desk Reference For Dummies,Peter Weverka,,$28.95,$15.99,,9780470040621,For Dummies Series,Wiley,,"405,480",672,7.40(w) x 9.30(h) x 1.42(d)
2035.html,"Microsoft Visio 2013 Introduction Quick Reference Guide (Cheat Sheet of Instructions, Tips & Shortcuts - Laminated Card)",Beezix# Inc.,,,,,9781936220946,,Beezix Software Services,,"406,259",2,8.70(w) x 11.00(h) x 0.10(d)
2036.html,Charts and Graphs: Microsoft Excel 2010,Bill Jelen,,$25.97,$18.49,,9780789743121,MrExcel Library Series,Que,,"821,341",459,6.90(w) x 9.00(h) x 1.00(d)
2037.html,Applied Numerical Methods for Engineers and Scientists / Edition 1,Singiresu S. Rao,$103.04,,,,9780130894809,,Pearson,,"406,083",880,7.00(w) x 9.00(h) x 2.00(d)
2038.html,"Gmail in 10 Minutes, Sams Teach Yourself",Michael Miller,,$12.20,$6.99,,9780672338397,Sams Teach Yourself -- Minutes Series,Sams,,"261,992",216,5.30(w) x 8.20(h) x 0.60(d)
2039.html,"Python Programming for Raspberry Pi, Sams Teach Yourself in 24 Hours",Richard Blum# Christine Bresnahan,,$26.44,$15.49,,9780789752055,Sams Teach Yourself Series,Sams,,"422,026",600,7.00(w) x 9.00(h) x 1.30(d)
2040.html,Read to Me Books Organized: Nook Color's Top 80 Read to Me Children's Books,Jason Alexander,,,,,2940012422316,Nook Made Easy,Nook Easy,,"404,838",,
2041.html,The Witcher 3 Game Guide - Let the Hunt Begin!,DigiDiz Guides,,,,,9782765916437,,DigiDiz Guides,,"404,629",,
2042.html,DevOps: A Software Architect's Perspective,Len Bass# Ingo Weber# Liming Zhu,$33.65,,$27.99,,9780134049847,SEI Series in Software Engineering Series,Addison-Wesley,,"288,485",352,6.50(w) x 9.30(h) x 0.90(d)
2043.html,Affiliate Marketing For Beginners,Bo Jarc,,,,,2940045808170,,Bo,,"245,273",,
2044.html,"Think Like a Rock Star: How to Create Social Media and Marketing Strategies that Turn Customers into Fans, with a foreword by Kathy Sierra",Mack Collier,,$16.64,$12.49,,9780071806091,,McGraw-Hill Professional Publishing,,"472,304",224,5.90(w) x 8.90(h) x 0.60(d)
2045.html,Legal Aspects of Managing Technology / Edition 5,Lee B. Burgunder,,$222.06,,,9781439079812,,Cengage Learning,,"410,402",624,7.90(w) x 9.90(h) x 1.00(d)
2046.html,"Mindhacker: 60 Tips, Tricks, and Games to Take Your Mind to the Next Level",Ron Hale-Evans# Marty Hale-Evans,,$18.68,$13.99,,9781118007525,,Wiley,,"607,152",408,6.00(w) x 8.90(h) x 0.90(d)
2047.html,Training Guide: Programming in HTML5 with JavaScript and CSS3,Glenn Johnson,,$42.59,$27.49,,9780735674387,,Microsoft Press,,"612,618",682,7.20(w) x 8.90(h) x 1.60(d)
2048.html,Arch Linux: Fast and Light!,Frank Cheung,,,,,2940045848800,,Frank Cheung,,"410,384",,
2049.html,Learning the UNIX Operating System: A Concise Guide for the New User,Jerry Peek# Grace Todino# John Strang,,$20.87,$16.49,,9780596002619,,"O'Reilly Media, Incorporated",,"410,767",176,6.32(w) x 8.98(h) x 0.46(d)
2050.html,Jeff Smith's Senior Portrait Photography Handbook: A Guide for Professional Digital Photographers,Jeff Smith,,$29.07,$12.49,,9781584282679,,"Amherst Media, Incorporated",,"410,670",128,8.40(w) x 10.90(h) x 0.40(d)
2051.html,Fundamentals of Digital Logic with Verilog Design / Edition 2,Stephen Brown# Zvonko Vranesic# Brown Stephen,$166.94,,,,9780077211646,,"McGraw-Hill Companies,Inc.",,"410,610",935,7.50(w) x 9.40(h) x 1.70(d)
2052.html,Microsoft Visual Basic 2010 Step by Step,Michael Halvorson,,$35.23,$19.99,,9780735626690,Step by Step Developer Series,Microsoft Press,,"780,672",608,7.30(w) x 8.90(h) x 1.70(d)
2053.html,Pokemon Black/White: Video Game Guide,Vook,,,,,9781614302889,,Vook Inc.,,"410,522",,
2054.html,Networking A Beginner's Guide Sixth Edition / Edition 6,Bruce Hallberg,,$22.99,$33.75,,9780071812245,,McGraw-Hill Professional Publishing,,"612,588",416,7.30(w) x 8.90(h) x 0.80(d)
2055.html,IBM Cognos Business Intelligence 10.1 Dashboarding cookbook,Ankit Garg,,$49.99,$20.99,,9781849685825,,Packt Publishing,,"638,610",206,7.50(w) x 9.25(h) x 0.44(d)
2056.html,Computer Networks: A Systems Approach / Edition 5,Larry L. Peterson,$83.28,,$78.49,,9780123850591,Morgan Kaufmann Series in Networking Series,Elsevier Science,,"592,336",920,7.90(w) x 9.40(h) x 2.00(d)
2057.html,Core Java for the Impatient,Cay S. Horstmann,,$31.84,$22.99,,9780321996329,,Addison-Wesley,,"554,764",512,6.90(w) x 9.00(h) x 1.20(d)
2058.html,Professional IIS 7,Ken Schaefer# Dennis Glendenning# Jeff Cochran# Mike Everest,,$39.76,$25.99,,9780470097823,Programmer to Programmer Series,Wiley,,"1,179,011",840,7.30(w) x 9.10(h) x 1.80(d)
2059.html,The Case for Dynamic Publishing,Pg Bartlett,,,,,2940011221583,,Digipub Press,,"412,464",,
2060.html,Professional JavaScript for Web Developers,Nicholas C. Zakas,,$26.27,$25.99,,9781118026694,,Wiley,,"519,474",960,7.40(w) x 9.20(h) x 1.80(d)
2061.html,Top-Down Network Design / Edition 3,Priscilla Oppenheimer,$51.06,,$53.49,,9781587202834,Networking Technology Series,Cisco Press,,"412,369",447,7.40(w) x 9.20(h) x 1.20(d)
2062.html,"The IT / Digital Legal Companion: A Comprehensive Business Guide to Software, IT, Internet, Media and IP Law",Gene K. Landy# Amy J. Mastrobattista,,$41.14,$54.99,,9780080558820,,Elsevier Science,,"412,348",1254,
2063.html,Microsoft SharePoint 2013: Designing and Architecting Solutions,Shannon Bray# Miguel Wood# Patrick Curran,,$19.37,$13.99,,9780735671683,,Microsoft Press,,"889,236",488,8.50(w) x 10.90(h) x 0.90(d)
2064.html,Consent of the Networked: The Worldwide Struggle For Internet Freedom,Rebecca MacKinnon, ,,$10.49,,9780465024421,,Basic Books,,,320,
2065.html,"The Digital Mom Handbook: How to Blog, Vlog, Tweet, and Facebook Your Way to a Dream Career at Home",Audrey McClelland# Colleen Padilla,,$12.78,$8.99,,9780062048271,,HarperCollins Publishers,,"1,161,388",256,5.20(w) x 7.90(h) x 0.70(d)
2066.html,"Writing for Social Scientists: How to Start and Finish Your Thesis, Book, or Article: Second Edition",Howard S. Becker,$48.00,,$9.99,,9780226041308,"Chicago Guides to Writing, Editing, and Series",University of Chicago Press,,,208,5.50(w) x 8.50(h) x 0.63(d)
2067.html,Introduction to Evolutionary Computing / Edition 1,A.E. Eiben# J.E. Smith# A. E. Eiben,$40.01, ,,,9783540401841,Natural Computing Series,Springer Berlin Heidelberg,,"637,359",300,0.75(w) x 9.21(h) x 6.14(d)
2068.html,How 2 Sell On Amazon.com: A Seller's Success of Over Five Years Reveals All Secrets to Jumpstart Your At-Home Business.,Rick Baker,,,,,9781257690725,,Lulu.com,,"411,585",,
2069.html,Python: Quick Reference - Cheat Sheet - Print & Laminate,Kaitlyn Chick,,,,,2940149009862,,Hamlet Book Publications,,"411,536",,
2070.html,"How to Stop E-Mail Spam, Spyware, Malware, Computer Viruses and Hackers from Ruining Your Computer or Network: The Complete Guide for Your Home and Work",Bruce C. Brown,,$13.39,$11.23,,9781601383037,,Atlantic Publishing Group Inc.,,"1,012,911",288,5.90(w) x 9.00(h) x 0.80(d)
2071.html,Illustrator CS4 For Dummies,Ted Alspach,,$23.91,$15.99,,9780470396568,For Dummies Series,Wiley,,"735,232",384,7.30(w) x 9.10(h) x 0.80(d)
2072.html,The Social Media Gospel: Sharing the Good News in New Ways,Meredith Gould,,$13.65,$11.99,,9780814635834,,"Liturgical Press, The",,"637,119",152,
2073.html,Expert Oracle Application Express Security,Scott Spendolini,,,,,9781430247319,,Apress,,"636,942",296,9.10(w) x 7.50(h) x 0.70(d)
2074.html,Python For Dummies,Stef Maruch# Aahz Maruch,,$25.43,$17.99,,9780471778646,For Dummies Series,Wiley,,"421,633",432,7.40(w) x 9.22(h) x 0.95(d)
2075.html,Computer Forensics JumpStart / Edition 2,Michael R. Solomon,,$16.67,$15.99,,9780470931660,,Wiley,,"701,664",336,7.30(w) x 9.10(h) x 0.60(d)
2076.html,Workflow Modeling: Tools for Process Improvement and Applications Development / Edition 2,Alec Sharp# Patrick McDermott,$61.89,,$51.99,,9781596931923,,"Artech House, Incorporated",,"413,561",390,7.70(w) x 10.30(h) x 1.10(d)
2077.html,Online Dating For Dummies,Judith Silverstein# Michael Lasky J.D.# Michael Lasky,,$12.07,$8.99,,9780764538155,For Dummies Series,Wiley,,"471,926",312,6.14(w) x 9.21(h) x 0.66(d)
2078.html,Modern Control Engineering / Edition 5,Katsuhiko Ogata, ,$182.17,,,9780136156734,Alternative eText Formats Series,Prentice Hall,,"413,341",912,7.70(w) x 9.40(h) x 1.50(d)
